reward episode
0.024922656037764484 1024
0.02495719669864635 2048
0.024827004998323778 3072
0.024987637960333663 4096
0.024935224923446724 5120
0.0252059985060597 6144
0.025105187482693126 7168
0.025197691606718576 8192
0.025087979831675256 9216
0.025186793378598936 10240
0.025462967105453416 11264
0.025452314614538736 12288
0.02532829434176491 13312
0.025176770489296493 14336
0.025266681050341126 15360
0.02551196715836966 16384
0.02561939357793185 17408
0.02576424834607861 18432
0.02591629444810737 19456
0.02565439362712122 20480
0.025700933696446736 21504
0.025857331148021336 22528
0.02636801082495397 23552
0.026175880720566334 24576
0.026033861117746374 25600
0.026161796172038308 26624
0.026283067967712057 27648
0.026458737472897256 28672
0.026547708664898854 29696
0.02678241388505211 30720
0.02701674457739881 31744
0.02710050383843405 32768
0.027098921112724716 33792
0.027635476472801453 34816
0.027864539331220333 35840
0.028050403619383883 36864
0.028164371435491265 37888
0.02870280376798525 38912
0.02873327272145477 39936
0.029308127272516412 40960
0.02959565422265183 41984
0.03038662026295233 43008
0.030951295953025787 44032
0.03129253951562096 45056
0.03182578296577768 46080
0.03270289626988964 47104
0.03370258242776633 48128
0.03507546350431447 49152
0.03536658507018271 50176
0.03589231472626868 51200
0.036560979012217304 52224
0.037852903905873606 53248
0.03823834163504851 54272
0.03812746945670754 55296
0.039483362067402675 56320
0.04056606043027974 57344
0.039640477147347544 58368
0.04097616562058608 59392
0.04159081406637914 60416
0.041460259554644746 61440
0.04181098886017642 62464
0.042981050009089534 63488
0.04292590692749396 64512
0.043256728262702944 65536
0.04388621782338095 66560
0.043574003240601775 67584
0.04387567513940833 68608
0.044532380899941916 69632
0.045297172550424626 70656
0.04487474636036764 71680
0.04536680897907324 72704
0.045592544085326835 73728
0.045481326071363556 74752
0.04547274812506444 75776
0.04590958710629153 76800
0.046313872541431045 77824
0.04645063456570621 78848
0.046511793813546615 79872
0.04696326252514702 80896
0.04686397603857636 81920
0.04706323634528106 82944
0.046731959938510564 83968
0.04689074485334538 84992
0.047227439514728076 86016
0.047817990458776966 87040
0.04736679017236145 88064
0.04784681082073748 89088
0.04750319269593423 90112
0.04803161686392228 91136
0.04827997372987654 92160
0.04843749917182541 93184
0.04861685221096629 94208
0.04898976389467574 95232
0.049266313826169236 96256
0.04837808298476463 97280
0.04948950510283832 98304
0.04916676824978705 99328
0.04947852555891182 100352
0.0489429755934038 101376
0.0501128891891381 102400
0.049802364672566636 103424
0.05015659275762378 104448
0.0494614908795853 105472
0.04965273135910367 106496
0.050055825784041476 107520
0.04983066019825039 108544
0.049926299633966366 109568
0.050184326865360104 110592
0.050190750316651045 111616
0.05108402801923513 112640
0.05033161435494325 113664
