reward episode
0.1011200970906068 4096
0.10698437073981713 12288
0.10961317240232751 16384
0.11254711172069826 24576
0.11759580182876143 28672
0.12264267065669161 36864
0.12701750274314214 40960
0.13593343424771404 49152
0.14004970606816294 57344
0.14642771288445552 61440
0.14967864189526187 69632
0.16064847165419782 73728
0.1631558630091438 81920
0.16742442826267662 86016
0.17580250008312553 94208
0.18132611039068994 102400
0.18594641113881963 106496
0.19621270490440568 114688
0.204341336159601 118784
0.21069288545303408 126976
0.21341606583541148 131072
0.22337163823773898 139264
0.22200115494596842 147456
0.23705106566916045 151552
0.2354555471321696 159744
0.25268277805486283 163840
0.25970882527015793 172032
0.25933468162926016 176128
0.2608786016625104 184320
0.2711097654197838 188416
0.2841001757273483 196608
0.30045666167913554 204800
0.2896786004987531 208896
0.2928872465502909 217088
0.32230168063175396 221184
0.3198502774729842 229376
0.3228101710723192 233472
0.3278506814630091 241664
0.33744616940980887 249856
0.3374263351620948 253952
0.34997992751454693 262144
0.3486831201995012 266240
0.3632919837073982 274432
0.36744754879467995 278528
0.3708943356608479 286720
0.363660072485453 294912
0.378355438570241 299008
0.39040592252701584 307200
0.379265833915212 311296
0.39160067830423945 319488
0.3978910162926019 323584
0.4000340901080632 331776
0.417885476475478 339968
0.4140330034912718 344064
0.4096841612635079 352256
0.419292850872818 356352
0.430047595843724 364544
0.41626318703241894 368640
0.42597893216957605 376832
0.4421987125519534 380928
0.44380145120532 389120
0.4447949371571072 397312
0.46417088345802165 401408
0.45815509393183707 409600
0.452607867996675 413696
0.4621284734829592 421888
0.45871083507896926 425984
0.4634940606816293 434176
0.46913448645054034 442368
0.47251785835411464 446464
0.47655439002493766 454656
0.4793220157938487 458752
0.4902826320864505 466944
0.49357477439733993 471040
0.49061900515378226 479232
0.5088255838736493 487424
0.4999137296758105 491520
0.5091161823773899 499712
0.5149612482128013 503808
0.5123253522859518 512000
0.5127051258520365 516096
0.5170049953449709 524288
0.5262751567747298 532480
0.5317315760598503 536576
0.5286010653366584 544768
0.5287716359102244 548864
0.533402489276808 557056
0.5378051517871987 561152
0.5347575230257688 569344
0.5358557097256857 573440
0.5395662774729842 581632
0.5423543857024106 589824
0.5456232771404821 593920
0.5428672272651704 602112
0.5469914922693266 606208
0.5601133394846217 614400
0.5660499167082295 618496
0.5698834290939319 626688
0.5688618370739817 634880
0.5736016922693267 638976
0.5722224669991687 647168
0.5729474799667498 651264
0.5822566317539485 659456
0.5918183187032419 663552
0.5864842507065668 671744
0.5891576743142145 679936
0.5969792046550291 684032
0.606954378553616 692224
0.601771497921862 696320
0.5933505581047381 704512
0.6004878518703242 708608
0.6040613564422277 716800
0.607605800332502 724992
0.6102914016625104 729088
0.609194672319202 737280
0.6203442355777223 741376
0.6155570221113882 749568
0.6197161078969244 753664
0.6240384668329176 761856
0.6217351198669991 765952
0.6298653311720699 774144
0.6253482019950125 782336
0.6329179865336659 786432
0.6291198565253533 794624
0.6355335807148795 798720
0.629554170241064 806912
0.6272192327514546 811008
0.6296629240232752 819200
