reward episode
0.03811969898262408 1024
0.03790286289795953 2048
0.03792173375368941 3072
0.03826247060672416 4096
0.03787529460870898 5120
0.037707292907817415 6144
0.037208944337436545 7168
0.03742391098943065 8192
0.03717189829946787 9216
0.03734155780456948 10240
0.03734584455341081 11264
0.03718382305706612 12288
0.03654973654239117 13312
0.036839923042311415 14336
0.03651537801650224 15360
0.036372884138093683 16384
0.03659210162731943 17408
0.036317203301439324 18432
0.036605260354569916 19456
0.03620521734966177 20480
0.03620404648753948 21504
0.03589087449515671 22528
0.03657373327838335 23552
0.03628225603469604 24576
0.03616535031024734 25600
0.036065022047629 26624
0.03614661978819413 27648
0.0360359489834337 28672
0.035598630051994644 29696
0.0358792863208359 30720
0.03555048831137983 31744
0.03584020683224516 32768
0.03540772311526234 33792
0.03553839842329751 34816
0.035649945111245286 35840
0.03570010548340993 36864
0.03511232792067055 37888
0.0356173136043895 38912
0.035296757771637335 39936
0.03552287489581579 40960
0.03556587710370561 41984
0.03573044982172305 43008
0.03542075855773997 44032
0.03543358978669123 45056
0.03545804885025781 46080
0.03513137077831617 47104
0.03517296686714068 48128
0.03533545508401646 49152
0.035255166072718364 50176
0.034837900813723566 51200
0.03490377625268113 52224
0.03541976567676086 53248
0.03563587135278106 54272
0.035059267795225765 55296
0.03545877225919935 56320
0.035070637546131156 57344
0.03542837677518818 58368
0.035447804345835554 59392
0.035300120658168135 60416
0.035065756468508666 61440
0.03508431944336786 62464
0.03506426764730408 63488
0.03478196653520748 64512
0.03494927387175502 65536
0.03543923547534211 66560
0.035480995659180545 67584
0.035365408720368356 68608
0.03566480247187384 69632
0.03538522106591602 70656
0.03555747004713894 71680
0.0356940629595308 72704
0.03559855351125395 73728
0.03578335985693928 74752
0.03532744022831477 75776
0.03554650085680895 76800
0.03564585853263223 77824
0.035299045342087665 78848
0.03569407888146475 79872
0.03594902427733809 80896
0.03561498537799734 81920
0.03579960247201916 82944
0.03577242148794509 83968
0.03570431628493827 84992
0.035738831250112145 86016
0.035935416223757385 87040
0.03547977855642699 88064
0.03544021824435019 89088
0.03644003618174957 90112
0.036127027711289235 91136
0.0364942978352808 92160
0.036390139797056936 93184
0.036203554043844066 94208
0.036106629937805675 95232
0.036114748453836054 96256
0.036211468925536665 97280
0.0360608941133675 98304
0.03664356454702727 99328
0.03706004738075155 100352
0.036933975184697876 101376
0.037082822131861246 102400
0.03742184790053145 103424
0.03734536726582626 104448
0.03733853191868983 105472
0.037516626651215794 106496
0.037421644745600696 107520
0.03761449275004276 108544
0.037795033453302825 109568
0.037655476995297116 110592
0.03768368277564255 111616
0.0370936531241636 112640
0.03753879895757236 113664
0.03740275116463638 114688
