reward episode
0.030261400407871928 13966
0.030420438849801164 27941
0.030367319017028653 41912
0.030510732089323953 55878
0.030804463118180893 69850
0.03110461768124809 83835
0.031465871887427346 97836
0.031633236443356784 111831
0.03183328726419904 125828
0.03206716949117977 139826
0.03239872436015091 153842
0.0326764676047721 167860
0.03301417167329458 181893
0.033334617477312124 195914
0.03382374556949118 209971
0.034324744835321705 224045
0.03489615576628939 238124
0.03539062934638524 252226
0.036400943265014786 266380
0.03724564425410421 280576
0.03798833058019782 294809
0.03914524731314367 309156
0.040097881574385645 323554
0.04077804068522483 337976
0.04162527977974916 352435
0.043035917650657694 367016
0.04381243438360355 381627
0.04467943988987458 396288
0.045589685449168964 411002
0.04679188440909555 425841
0.047382329560517994 440654
0.0484783243805445 455500
0.04912985300295707 470402
0.0500996005506271 485360
0.05121893879881718 500365
0.05174487992250434 515442
0.053029503925767316 530596
0.053832198144182726 545754
0.05487141904761906 561054
0.05583938837565004 576417
0.05715583167125522 591880
0.057685950219231154 607329
0.05922552856123177 622966
0.06014576592230039 638761
0.06058326093606608 654554
0.06258083026409707 670570
0.06320714173549505 686664
0.0649655789742021 703008
0.06664623144692566 719537
0.06788181280717855 736265
0.07038180265116754 753361
0.07157720224329561 770629
0.0739782182318752 788260
0.07634113137554807 806349
0.07893363880901395 824845
0.0802394920363006 843485
0.08283790904456001 862553
0.08546122063831957 882088
0.08808380201896604 902054
0.09029928663199754 922402
0.09316465612317733 943190
0.09583786862445191 964401
0.09878319121035996 986110
0.10158631738554093 1008278
0.10473376665646988 1030913
0.10713283285408381 1053933
0.11121868599979605 1077556
0.11324095805037218 1101480
0.11639370892219841 1125893
0.1197925704700724 1150804
0.12380838052411544 1176295
0.12593786609564597 1202029
0.13012205169776692 1228387
0.13465101274599778 1255392
0.13835501013561743 1282921
0.14196015609258694 1310951
0.14563013053941062 1339476
0.150258232996839 1368594
0.153847125012746 1398228
0.15789854175588866 1428375
0.16398623189558478 1459253
0.1688933640460895 1490842
0.1739207054144999 1523126
0.17927611948608133 1556043
0.18587880991128783 1589912
0.19194870445600085 1624538
0.1984838112776588 1660013
0.2074574494340777 1696614
0.2155865175282961 1734318
0.22545378929336185 1773250
0.2351296590802488 1813326
0.24550471112470684 1854684
0.25528262681757924 1897164
0.26709717719995923 1940965
0.2796814778219639 1986089
0.29079483267054146 2032403
0.3021727987559906 2079673
0.31376216971550935 2127982
0.3252118010808606 2177125
0.334941843356786 2226995
0.3459322542877537 2277414
0.35544428069746103 2328299
0.3663472010196799 2379688
0.3732605558070766 2431281
0.3811863605995717 2483026
0.38899084298970127 2534963
0.3962380770266137 2587040
0.4026096119302539 2639179
0.40761330035688786 2691371
0.4137883967982054 2743566
0.4219498835525645 2795805
0.42620046593249716 2848059
0.43282839320893235 2900334
0.43814523915570514 2952592
0.44357465337004176 3004887
0.44880169485061694 3057177
0.4541829421637606 3109476
0.45818274269399406 3161774
0.4635016023656572 3214069
0.4679289335168757 3266371
0.4717577655756092 3318674
0.47554554348934436 3370978
0.4788698867339655 3423282
0.4833707310492505 3475585
0.48642409501376566 3527889
0.49057225283980826 3580193
0.4944027247680228 3632492
0.4971747332109718 3684795
