reward episode
0.08271652789493156 27317
0.08490111661117276 55035
0.08756677569367369 83129
0.08992891124676286 111492
0.09218144987051424 140081
0.09342958927118016 168691
0.09429481098779133 197399
0.09533110588235295 226144
0.09589358412874584 254881
0.09630907576766555 283635
0.09648727813540511 312361
0.09756009507954125 341121
0.09871069859415463 369925
0.09889118398076212 398731
0.09966781054384018 427539
0.10007066707362192 456340
0.10087105615982242 485152
0.10179231831298556 513968
0.1024330233444321 542776
0.1030146951535331 571595
0.10342218745837958 600412
0.10405510529041805 629238
0.10462164158342584 658052
0.10489047920828709 686876
0.1054678301146874 715703
0.10595389089900112 744529
0.1063285498335183 773354
0.10701156244913058 802176
0.1075499280429153 831003
0.10813663847576768 859828
0.1087226564927858 888657
0.1094830230854606 917477
0.10990099988901221 946306
0.11023062149463558 975133
0.11082645948945614 1003960
0.11168136119126897 1032792
0.11225766903440622 1061624
0.11302580643729189 1090453
0.11372526385497596 1119284
0.11480658131705512 1148116
0.11576668253792084 1176948
0.11674814487606364 1205780
0.11790174998150205 1234612
0.11901783903070663 1263444
0.11983277954125045 1292276
0.12066442515723272 1321106
0.12101177998520164 1349938
0.1217490041435442 1378770
0.12241582560118386 1407602
0.12305126170921198 1436434
0.12355717081021086 1465266
0.12391887980022197 1494098
0.12431839171291158 1522930
0.12482568065112837 1551762
0.12523862323344434 1580594
0.12542364861265262 1609426
0.1258224545689974 1638257
0.12648731235664076 1667089
0.12687382663706992 1695921
0.1272286738808731 1724753
0.12728308168701444 1753585
0.1276999652608213 1782417
0.12802309245283017 1811249
0.12825234406215316 1840081
0.12867109001109878 1868913
0.12892560432852385 1897745
0.12913157876433592 1926577
0.12929599774324824 1955409
0.1296956910099889 1984241
0.1302581408065113 2013073
0.13065467809840917 2041905
0.13085168956714763 2070737
0.13133471598224195 2099569
0.13156843281539032 2128401
0.13229542741398445 2157233
0.13280737639659637 2186064
0.13332028301886792 2214896
0.13375954039955604 2243728
0.1342961713281539 2272560
0.13495775320014797 2301392
0.1352031238253792 2330224
0.1353650758046615 2359056
0.1357927911209767 2387888
0.1361395084720681 2416720
0.13629105678875325 2445552
0.13740295116537182 2474384
0.13775537236403995 2503216
0.1376533678135405 2532048
0.13835994679985203 2560880
0.13879593529411763 2589712
0.13867549785423602 2618544
0.13942578531261562 2647376
0.14002379859415465 2676208
0.1404112905290418 2705040
0.14051038168701444 2733872
0.14115488890122088 2762704
0.1411150833518313 2791536
0.14118021194968555 2820368
0.1419119394746578 2849200
0.14217658361080282 2878032
0.14261351379948206 2906864
0.14279493048464667 2935696
0.14350999700332964 2964528
0.1438414378838328 2993360
0.14395500869404365 3022192
0.14407279556048835 3051024
0.14447038427672956 3079856
0.14471042645209026 3108688
0.1448722079171291 3137520
0.14527648982611913 3166352
0.1454357552719201 3195184
0.14601648401775802 3224016
0.1463189048464669 3252848
0.14638903348131707 3281680
0.14633433925268222 3310512
0.14651422678505366 3339344
0.1466998746207917 3368176
0.14677439763226044 3397008
0.14761277362190162 3425840
0.14713063418423972 3454672
0.14803668246392895 3483504
0.1482929731039586 3512336
0.1484769762116167 3541168
0.14908757247502774 3570000
0.1487820782463929 3598832
0.14894444302626714 3627664
0.14939171146873848 3656496
0.14921928978912322 3685328
