reward episode
0.03266772777382418 4096
0.03274116018658533 8192
0.03346764910185251 12288
0.034138122508673166 16384
0.03414134605670177 20480
0.03430513685222695 24576
0.03414814474593504 28672
0.03455540285746652 32768
0.03484922825367299 36864
0.034930493928828854 40960
0.03524792474788201 45056
0.03542520435730686 49152
0.03581171778092995 53248
0.036325615594095154 57344
0.03669180594994911 61440
0.036744382326268754 65536
0.037116956884761826 69632
0.03728470367247172 73728
0.037774728785843786 77824
0.038091408011560884 81920
0.038309041688029 86016
0.038845620863592285 90112
0.03908284125618135 94208
0.039306313412081045 98304
0.04000290854580829 102400
0.03992970481603411 106496
0.04018242279170789 110592
0.040598630463762234 114688
0.0410771471145171 118784
0.041164777047356854 122880
0.041707411993909385 126976
0.04216991738707168 131072
0.0423554603493645 135168
0.04277139749717551 139264
0.04301298346649242 143360
0.043369452447856616 147456
0.043443565431297834 151552
0.04413713409333128 155648
0.044063863079493004 159744
0.044694521045227475 163840
0.044957972118368994 167936
0.045243884539806864 172032
0.04570063183550404 176128
0.04607539392621836 180224
0.046113951335497866 184320
0.046596059715195565 188416
0.046773947249370076 192512
0.04733642247162846 196608
0.04773336518086797 200704
0.0481442019804095 204800
0.048603345911876136 208896
0.049081407247796686 212992
0.04987794557591696 217088
0.05017778745605193 221184
0.05095228335412405 225280
0.051554006107276146 229376
0.05207504666989788 233472
0.05237847481128628 237568
0.05282952373484846 241664
0.053751482904899256 245760
0.05408306081249529 249856
0.05411645935657164 253952
0.05485450688140081 258048
0.05451665588425663 262144
0.05495408189392302 266240
0.05552528490248956 270336
0.05537273821494415 274432
0.0562642140153783 278528
0.056566913518081297 282624
0.05733555560630105 286720
0.058016377228883934 290816
0.058462014418729974 294912
0.05973334961427368 299008
0.06025676003307501 303104
0.06095717616966138 307200
0.06091298618394364 311296
0.06139762060614774 315392
0.06219422614510492 319488
0.06267496509369505 323584
0.06335282572652096 327680
0.06386715887050012 331776
0.06375964563455302 335872
0.06490298985879941 339968
0.06527752283208785 344064
0.064890289025069 348160
0.06476994089119223 352256
0.06535559538638736 356352
0.06552015430082966 360448
0.0650412493054561 364544
0.0648301836758129 368640
0.06608404936614173 372736
0.06493783009920537 376832
0.06491217395272315 380928
0.06447634615815462 385024
0.06481550287955862 389120
0.0651235309349486 393216
0.06562034184235657 397312
0.06493235144220677 401408
0.06519390244725456 405504
0.06386588276725053 409600
0.06489402585835982 413696
0.06451272856444322 417792
0.06580900441329775 421888
0.06560034654408649 425984
0.0660005623861662 430080
0.0648373308720964 434176
0.06522627821153648 438272
0.06442517481119488 442368
0.06496383708158043 446464
0.06531280193817357 450560
0.06515895894164139 454656
0.06377733413926005 458752
0.06411944679893597 462848
0.06286631830119997 466944
0.062488722751087286 471040
0.061340125841330174 475136
0.061061414390402295 479232
