reward episode
0.020561128132884476 4096
0.020546648490188148 8192
0.020588346445994794 12288
0.02068960238558437 16384
0.020695723627213232 20480
0.020687272547717604 24576
0.020625571700009625 28672
0.020572677393879652 32768
0.020539258775825256 36864
0.02058822778388305 40960
0.020540063849267497 45056
0.020603809113235585 49152
0.020668715353847573 53248
0.020661173467298684 57344
0.020796040097769405 61440
0.020864351976409824 65536
0.02068672658185029 69632
0.020758475747135442 73728
0.020865291307451413 77824
0.020899970482689652 81920
0.020952791986097147 86016
0.020973308784660853 90112
0.021622834387481082 94208
0.02070856091257648 98304
0.0211317313562063 102400
0.021055380326861425 106496
0.021305094243542974 110592
0.02122588187981126 114688
0.021462625517402106 118784
0.021516985953737987 122880
0.021921374955232067 126976
0.021768697742668354 131072
0.02193079499177472 135168
0.022046094871040006 139264
0.022367785642250712 143360
0.022471872018752934 147456
0.025170806262607426 151552
0.024309558537301674 155648
0.025209229246889467 159744
0.025517722932020794 163840
0.024437148604712872 167936
0.025166183900696963 172032
0.02390301840986194 176128
0.025410509287872564 180224
0.024525267207351455 184320
0.02458081195907947 188416
0.025532829312143332 192512
0.02501080180094528 196608
0.026117014339145185 200704
0.02557547635111291 204800
0.026900826447577676 208896
0.02674279660206158 212992
0.02763613948666497 217088
0.02701618758572465 221184
0.028086188176861863 225280
0.02720142110650288 229376
0.0288632296088904 233472
0.027825988511894884 237568
0.029469264646392393 241664
0.0288101074445258 245760
0.030255250569795104 249856
0.029676193049622542 253952
0.03093220504602707 258048
0.030453149816463555 262144
0.03194614557921736 266240
0.031001825657566512 270336
0.03269411456549408 274432
0.03228169752052051 278528
0.033369150882921805 282624
0.03256877641802639 286720
0.033859507693831455 290816
0.0330716545084935 294912
0.03394122159792778 299008
0.033104315605197124 303104
0.03345254971127433 307200
0.032711882194861555 311296
0.032925661667771874 315392
0.03230420436504511 319488
0.03235192789493327 323584
0.03269669853570249 327680
0.032538395274973535 331776
0.03182135970758403 335872
0.03139238639147997 339968
0.03170052295600882 344064
0.03171545184130884 348160
0.03110535424058759 352256
0.03053041914432405 356352
0.029995911848349467 360448
0.029523742678244515 364544
0.02902748449583984 368640
0.028981720702263354 372736
0.02875250036065511 376832
0.028084675438056386 380928
0.027720073569518323 385024
0.027480912788139106 389120
0.027143655045565384 393216
0.02648050952932828 397312
0.02633875597999666 401408
