reward episode
0.0804200993493078 9475
0.0796282887353679 18901
0.08044763636776887 28370
0.08050400363547495 37846
0.0808704859933566 47336
0.08131786700796653 56827
0.08141122117720027 66332
0.08189698013305163 75864
0.08209590669993191 85385
0.08252717290456936 94922
0.08372614900892844 104477
0.08385848940928507 114011
0.08472209678880975 123560
0.0855642624835996 133140
0.08648116988362166 142716
0.08595047431315683 152293
0.08671489193089289 161878
0.08758483591854378 171470
0.08753436344841847 181057
0.08822615645098428 190646
0.0881160963494981 200227
0.08858245405965572 209817
0.08913343867280839 219408
0.08916665259950744 228996
0.08944513531667585 238592
0.08987072535545809 248182
0.08977578554942728 257778
0.09041716073979915 267371
0.09065651403876804 276962
0.09123488236833995 286558
0.09144164033105222 296155
0.09140654678397947 305754
0.09166665701237645 315349
0.09224297385996363 324948
0.0925046354827525 334548
0.0926631780045534 344145
0.09278163361997825 353739
0.09320952133343108 363337
0.09316892079097663 372934
0.09385658577415448 382533
0.09381840539952753 392130
0.0948590798852943 401729
0.09438982484078434 411329
0.0950897873017356 420928
0.09559145728348935 430526
0.09533296359357218 440125
0.09635950914327401 449723
0.09646865509317783 459321
0.09674320030493638 468920
0.09709822676871128 478520
0.09739905168091352 488118
0.09819042085549928 497718
0.09836171742047665 507318
0.09888112311218152 516918
0.0993216973119788 526517
0.09921214574268952 536117
0.09961266839209017 545716
0.10026647366835763 555315
0.10103791580465339 564915
0.1012707918139613 574515
0.10136091457659653 584115
0.10165223865971462 593715
0.10205805440546159 603315
0.10217117961980596 612915
0.10285836177579032 622515
0.10349083542556847 632115
0.10374391566033286 641714
0.10467600515917581 651314
0.10529461778027081 660913
0.10594580847722311 670513
0.106859341933155 680113
0.1073034035688083 689713
0.10747663543286703 699310
0.10860843081490221 708910
0.10909710594306869 718510
0.1096924394820752 728110
0.11071211362966342 737710
0.11057262946551481 747310
0.11207314474709788 756910
0.11197595153096909 766510
0.1131039326431341 776109
0.11322061359254927 785709
0.11425040678847267 795309
0.11501833411354781 804909
0.11468404175093083 814509
0.11596420743326591 824108
0.11734825594286272 833708
0.11697157751443361 843308
0.11761397756421832 852908
0.1183007229207409 862508
0.1186257046898583 872108
0.11959497039783505 881708
0.12039005241424518 891308
0.12058755360620865 900908
0.11950521168115026 910508
0.12156954291966834 920108
0.12173086186022809 929708
0.12219954109410269 939308
0.12361968546030853 948908
0.12352256379131908 958508
0.12508989305813814 968108
0.12549745980644406 977708
0.12581630290524107 987308
0.12583705742192516 996908
0.12699006342205826 1006508
0.12715339830302766 1016108
0.1271871412702476 1025708
0.12837888823679622 1035308
0.12944494998612027 1044908
0.13007724462885323 1054508
0.1303147874418438 1064108
0.13045004967518417 1073708
0.13112339724987154 1083308
0.13161720762524806 1092908
0.13244385334425923 1102508
0.13336820944179575 1112108
0.13408022476539802 1121708
0.13454200605697508 1131308
0.1345082719055505 1140908
0.13480741532078055 1150508
0.13558628156316158 1160108
0.1363745720764036 1169708
0.1373509489761284 1179308
0.13665478872132725 1188908
0.13869745955058713 1198508
0.13967211792699913 1208108
0.13842924686384958 1217708
0.14 1227308
