reward episode
0.09382212722222222 9490
0.09371067944444444 18971
0.09350098800000001 28421
0.0946062512222222 37911
0.09361237844444444 47382
0.09409621077777777 56869
0.09511838044444446 66394
0.09450932722222222 75884
0.09593580944444445 85424
0.09692719722222222 94983
0.09657352644444445 104522
0.09695964044444444 114081
0.09703521755555555 123637
0.09794636144444444 133197
0.09832232122222223 142773
0.09838660555555556 152344
0.09900187155555555 161917
0.09936021944444444 171495
0.09942597188888888 181078
0.09953838999999999 190666
0.09997385822222221 200259
0.10018624377777777 209843
0.1003597948888889 219430
0.10068992488888888 229020
0.10046949066666666 238610
0.10064830133333333 248198
0.10078602966666668 257787
0.10121513533333333 267382
0.10123167711111111 276981
0.10146534277777777 286576
0.10150840233333333 296168
0.10169169355555556 305763
0.10168051922222222 315354
0.10202312077777777 324945
0.10252378277777777 334544
0.10266220300000001 344137
0.10301804477777778 353732
0.10299742733333334 363328
0.10306398866666666 372926
0.10379933088888887 382522
0.10390383188888888 392119
0.104430986 401714
0.10497708177777777 411312
0.10511936577777777 420906
0.10590313666666668 430503
0.10581664133333334 440100
0.106577092 449697
0.106821763 459296
0.107641272 468896
0.10801050311111111 478496
0.10812139544444443 488094
0.10863467777777776 497694
0.10889794133333335 507294
0.10910172733333333 516893
0.10949855466666666 526493
0.10960388466666666 536093
0.110181625 545692
0.10997861633333332 555292
0.11073302055555553 564892
0.11127676555555555 574492
0.11137753711111112 584092
0.11142143366666668 593692
0.11216494144444444 603292
0.11208050122222223 612891
0.11297127166666665 622491
0.11309503822222221 632091
0.11321713088888889 641691
0.11414813455555556 651291
0.11465297877777776 660891
0.11456151488888887 670491
0.11534115511111111 680091
0.11545943433333332 689691
0.11611175666666668 699291
0.11653991011111112 708891
0.11689869166666668 718491
0.11744197199999998 728091
0.11802096999999999 737691
0.11790449866666668 747291
0.11877254455555555 756891
0.11954019255555555 766491
0.11995191877777778 776091
0.12059582422222223 785689
0.12073685166666666 795289
0.1215642012222222 804889
0.12219529633333333 814489
0.12325068466666664 824089
0.12326836633333334 833689
0.1239882348888889 843289
0.12438160533333334 852889
0.1250833782222222 862489
0.12580499766666664 872089
0.12629990666666666 881689
0.1274376737777778 891289
0.12803102155555554 900889
0.12831503055555557 910489
0.1291552311111111 920089
0.13015698988888888 929689
0.13001565166666665 939289
0.13149617944444444 948889
0.13194468788888888 958489
0.13266605133333334 968089
0.13338665000000002 977689
0.13351762611111112 987289
0.1347285062222222 996889
0.13549315344444446 1006489
0.13645323711111113 1016089
0.1366672981111111 1025689
0.13752390455555555 1035289
0.137931916 1044889
0.13837667577777776 1054489
0.13925669944444447 1064089
0.14004628111111111 1073689
0.14150541133333333 1083289
0.14125888733333333 1092889
0.14254940388888887 1102489
0.142920498 1112089
0.142819238 1121689
0.14426941244444444 1131289
0.14466846666666666 1140889
0.1451740158888889 1150489
0.1458524588888889 1160089
0.14609826455555555 1169689
0.14709034733333334 1179289
0.14744832100000002 1188889
0.1478226851111111 1198489
0.14838946066666664 1208089
0.14964006966666665 1217689
0.14908081744444446 1227289
